lat,lon,rssi_dbm,device_count
37.78421563150235,-122.40663485035205,-41.345620832883206,1
37.786905019285996,-122.4038934546221,-49.56311763474356,7
37.78612444033226,-122.40598751988472,-44.972787606428916,1
37.78659930238508,-122.40960820467951,-43.19346919340161,2
37.78671400355304,-122.40426084479462,-49.29959622923648,5
37.78534715862628,-122.40427771045931,-44.16035164143252,2
37.789505404297145,-122.40615816061695,-38.253443256782624,2
37.78690580940522,-122.4062766877203,-42.764920861757496,6
37.78832714667117,-122.40762274545018,-41.329819173343516,6
37.787130348476175,-122.40345380011692,-54.80962769372905,1
37.786618239175425,-122.40323556843506,-38.7681246033883,7
37.79134455847217,-122.40675810177035,-45.74448939100868,2
37.789845864364416,-122.40607986891908,-48.07474525628017,1
37.78426359920009,-122.40512657824227,-45.69855140723972,6
37.784051725103325,-122.40045826943793,-50.940088633123594,5
37.79008521767127,-122.40390975650482,-40.80823175299143,4
37.7869602932169,-122.40688683103002,-46.34158289109517,1
37.78470183533213,-122.40439243938103,-47.95452324810428,5
37.790091470265075,-122.40775338308127,-45.67222026275346,4
37.788338248100196,-122.40356401938017,-40.52793738169544,3
37.78850314216966,-122.40164890521291,-44.47416639687512,1
37.78961907854401,-122.40164041662983,-50.63877507813387,1
37.78538004568343,-122.40353021299305,-43.14007668103567,3
37.784736998357225,-122.40616682471173,-48.7159198172905,3
37.7911619085898,-122.40760180351303,-53.62440412549927,1
37.785125666478514,-122.40780041008674,-39.01597114913129,3
37.785555524405844,-122.410612434219,-43.17108050068924,2
37.785955129240904,-122.40361228847398,-45.31308265521366,4
37.792159891847376,-122.40520567104045,-46.382438058786796,4
37.78898676660082,-122.40318156766709,-39.41168199706674,4
37.789930815948864,-122.40214393702954,-32.65137939920638,2
37.78839233509115,-122.40480018891219,-43.20487792573393,7
37.786796225577596,-122.40470807678058,-49.1185387293115,3
37.789262582566515,-122.405928640689,-45.617862075471905,5
37.784886768058406,-122.40569216883435,-43.2777093116238,3
37.78580943309581,-122.40354306017505,-54.398113227967464,1
37.78946595035852,-122.40534875006072,-43.66200319288753,6
37.785285489538346,-122.40563801533351,-43.25429948202768,4
37.78762183706167,-122.4050366337189,-39.69463120805112,3
37.78771297531129,-122.40322733960788,-40.11150679050778,5
37.78694267599332,-122.40638532311566,-44.555311358841855,1
37.7840977630503,-122.4051330570351,-38.941452373678565,2
37.78674214221762,-122.40450944432445,-36.85728672384498,7
37.78635006324613,-122.40267955619284,-44.88819417902216,2
37.78832287972657,-122.4054785935536,-43.327251686129,5
37.788220981077394,-122.40643564677211,-52.069189412442306,1
37.78875592291987,-122.40596872188854,-50.803893049764355,4
37.78664802745405,-122.40289388513398,-48.352785256038075,3
37.78904555590093,-122.4009333894028,-46.774473218068216,1
37.78488798653445,-122.40762751562737,-49.38449209895227,7
37.784356190534695,-122.40719060323013,-45.143981647908966,2
37.78332885455166,-122.4053375935734,-46.65483667069847,7
37.787001405520854,-122.40477808780787,-40.716419074641536,7
37.78649340355132,-122.4034260608689,-46.89909458193483,5
37.789578631223705,-122.4067822660172,-54.14687179286198,5
37.7867026748259,-122.4071262180733,-44.49699530985832,3
37.788546752695886,-122.40472382569374,-45.056792097645356,5
37.789626593153166,-122.40551680144041,-48.44819952561797,5
37.7866273618487,-122.40314655800445,-44.62000046601185,1
37.78859610442021,-122.40402528039363,-49.30105835290534,4
37.79000385509791,-122.40388924130474,-43.68064018550663,3
37.78552367445039,-122.40520896269275,-34.468302252280594,1
37.78804970467649,-122.40028883948287,-52.222421891627064,4
37.7866359312336,-122.40667549596319,-47.06496834803664,7
37.78565102023501,-122.4037783803325,-47.70602048579654,1
37.78492709651901,-122.40753937997415,-46.733039533950176,6
37.785618702855636,-122.40714693535548,-40.9203016816121,1
37.7881200580115,-122.40621469119753,-42.8286937627239,5
37.78477831108887,-122.40174135332677,-41.604933989574306,4
37.78689854595182,-122.4044722111391,-44.87801798098561,3
37.7896263888137,-122.40618095613709,-50.28839727977943,3
37.78889802192683,-122.40425112734809,-49.45874144503992,4
37.78693898475412,-122.40492970423715,-42.01496117013363,5
37.79137938082671,-122.40598394673827,-44.31667240634681,2
37.79178607282782,-122.40779325771157,-39.95917037568465,1
37.788052244863074,-122.40212291503097,-43.826951587012815,5
37.78306291416823,-122.40458036374258,-49.732059973328504,6
37.78977289639403,-122.40065252325306,-47.08760725673262,7
37.78341204731993,-122.40311935675892,-42.74074340126828,4
37.790952292221434,-122.40389736055047,-42.158670015045494,1
37.79016716980148,-122.40587040865724,-41.57956547138125,3
37.79154842500827,-122.40719069112771,-49.19409645282077,7
37.78852053111673,-122.40543546196898,-49.8041206643077,2
37.78727722846563,-122.40724858518841,-45.75921007898968,6
37.787099797732616,-122.40369961923854,-39.23970593386618,3
37.786907479657934,-122.4017346950046,-47.775473283232074,4
37.78996213730735,-122.40552182453223,-43.18011243759611,1
37.789424542979006,-122.40311101805521,-43.17975544424414,4
37.788240451266866,-122.40637845814044,-41.95690900131755,7
37.78655563738414,-122.40560493367641,-38.34223898420716,1
37.7932584252626,-122.40662992796913,-38.75237430093558,5
37.789824749227925,-122.40926626607015,-47.37842333535802,2
37.78480457616045,-122.40507306669984,-53.3915817652347,5
37.78696748796812,-122.40474309652481,-47.71411734145897,5
37.78986355219482,-122.40286827800247,-44.69731082381106,4
37.78640092215753,-122.40340912349467,-46.44658111074263,7
37.78870309591765,-122.40338209420192,-37.12840422828746,2
37.78990159260067,-122.40694807244624,-44.924878782734204,1
37.78122314383469,-122.40408100538787,-42.38515247897522,1
37.78778392460042,-122.40183481206904,-44.13114276141063,6
37.78786241830713,-122.40424026429858,-46.386532733963286,3
37.766675015744966,-122.43431774537312,-49.06421019146184,3
37.76761374819175,-122.43757503805212,-51.530713750207475,5
37.76629627453982,-122.4348074784472,-47.63206125950179,6
37.76651170991952,-122.43788777915493,-46.41996532775951,5
37.764803122027686,-122.43465264670772,-47.590135617196395,5
37.764132067715856,-122.4364026743832,-45.832591425007884,1
37.765276597379575,-122.43158871411495,-50.052691954089305,3
37.76432017098846,-122.43476151334141,-50.76211347065471,2
37.76993440742162,-122.43339767196035,-57.03277202910389,1
37.763015283427016,-122.43077825472595,-47.44619625934174,4
37.76700417043318,-122.43663480362218,-49.311263631039374,3
37.76603439366908,-122.4341286501782,-50.271658950250135,6
37.76545974441625,-122.43737182201846,-50.76326962181738,3
37.76795977219983,-122.43431020598351,-50.14751824537516,4
37.765596754905204,-122.4314685814671,-50.944944525991666,4
37.763730186160515,-122.43625576642889,-52.11213535425322,4
37.765583460754506,-122.4367719086266,-49.041644477103326,7
37.76463364346219,-122.43518234846704,-48.06336352426819,2
37.766006569337634,-122.43090836542383,-53.08227165754472,5
37.76662614726326,-122.4334579221601,-51.602942276749566,3
37.763281824115275,-122.43680982930411,-50.818487005059474,7
37.767390672236004,-122.43208987883504,-49.98074677049286,5
37.76449020031026,-122.43831012598467,-50.51274187834307,5
37.76588722784536,-122.4307268817424,-47.361115201374425,6
37.76623406034064,-122.43328709863997,-56.60946806281524,4
37.76573477738126,-122.43147288511999,-55.900148793360465,2
37.7647817829647,-122.43829559621678,-49.22572240298569,6
37.76402280483602,-122.43466111633828,-52.41074339131116,1
37.76446201098539,-122.43526777785313,-46.46303077690476,7
37.76813034386506,-122.43701395894689,-45.3207961896458,7
37.763268267125746,-122.4375920472405,-49.065011294308356,2
37.76356151332408,-122.43398583748248,-54.28789966509672,5
37.763473702353714,-122.43380453658378,-45.78162593509176,7
37.765271507759834,-122.43240005190655,-49.20438935139869,2
37.761950589100024,-122.43600684210665,-55.94774389010847,7
37.76229288028773,-122.43528321962032,-55.594078592260736,7
37.76447809033408,-122.4377649198499,-43.93221284116542,4
37.7624244491094,-122.43191842837601,-44.59545634695508,1
37.762587457381436,-122.43486090382449,-60.06857256838498,4
37.76243946318127,-122.43355482299677,-55.431163581031505,1
37.763306776581736,-122.43348418920777,-45.436578017513376,7
37.76646249301334,-122.4320817856854,-50.07397035357219,6
37.76691141591224,-122.43666279893453,-47.19260285803163,5
37.768838001786435,-122.43360482679931,-50.24781098439239,7
37.76876472371703,-122.43505001741262,-47.38203003971518,1
37.76657262541976,-122.43078864586732,-49.976665813338265,1
37.767055355349605,-122.436668728358,-51.75043302702787,1
37.765262204181376,-122.43265714730447,-45.765024680340765,7
37.766039729704026,-122.43429931644154,-49.19178153589741,2
37.768887206096366,-122.43440428781159,-47.390445135025736,6
37.765742425736114,-122.43489195854791,-49.37020830015693,2
37.76730647715709,-122.43230666835433,-51.94542757419925,5
37.763131296782845,-122.43447229659786,-43.56644275457123,7
37.763667522551486,-122.43804883067624,-48.58012698096934,1
37.76562413919559,-122.43256099286258,-51.42019457748861,6
37.765299863340125,-122.43292759633574,-44.88668211872513,6
37.76376013162519,-122.43382572463157,-55.283295095515825,3
37.769814755167864,-122.4372569472595,-41.054865396816055,5
37.76534518820783,-122.43694623072045,-50.71659903065371,6
37.76411454989563,-122.43875488577048,-55.07205682953351,7
37.76530323765472,-122.43407934025365,-42.37623460616974,1
37.76505085340522,-122.43769909769635,-51.852670452291164,1
37.765375605095784,-122.43843750178573,-49.027021720577494,6
37.7618125659693,-122.4324500217614,-47.129237034242145,2
37.76758389339314,-122.43346364087108,-45.26330988935942,5
37.76769765884088,-122.43566634332966,-48.80090174511374,1
37.76794064154407,-122.43526809316651,-52.58926163332015,6
37.765650863517074,-122.43981468841397,-49.12402990666403,1
37.76632496212033,-122.43316651016188,-51.67726218132689,6
37.76326754610399,-122.43638546292898,-49.00395329454191,5
37.76666579865719,-122.43433941827374,-43.487401816972564,6
37.76550357541379,-122.43997712452358,-46.976299233424825,3
37.764079186768726,-122.43304486393568,-49.173414247606644,6
37.76672948938328,-122.43650568953878,-47.04603666957464,6
37.76680689807218,-122.43775208452757,-46.75967739236326,7
37.76512121767135,-122.43567920326898,-54.3114964118749,5
37.76587676516026,-122.43619279043587,-49.83310915513721,7
37.76293656597613,-122.43285146477419,-39.74988936266993,6
37.76748636687443,-122.43584079024473,-45.148716059872534,5
37.76320237362393,-122.43227476594677,-52.0137422366448,3
37.76358914870384,-122.43433971476843,-52.41283158447049,5
37.76512463129086,-122.43321126422558,-52.54610289270241,1
37.76722903256844,-122.43500433290646,-46.534720198951774,7
37.76722789726643,-122.43245588203533,-43.56943631553513,5
37.76499035075619,-122.43730724798057,-47.671331822079765,3
37.766546026724505,-122.43477275108502,-49.37135060052473,4
37.76162188310134,-122.43579287165886,-51.77662143053109,6
37.76356136001974,-122.432206743041,-48.682507417665896,5
37.76360209912107,-122.43200193119068,-53.280486880384835,6
37.76750442581952,-122.43499915748153,-57.74306218884495,2
37.766309308325816,-122.43758302220219,-43.452697239550204,1
37.76536930555181,-122.43414580536641,-54.02325068144844,7
37.76556347012766,-122.43832921947006,-51.29932949467728,1
37.76813667855206,-122.43174771440243,-47.37457019748284,2
37.764659640666984,-122.43594634014127,-44.26213252261579,2
37.76237186538293,-122.43506114032684,-48.97147739032552,7
37.767174390368794,-122.43636190215162,-54.774843950643316,5
37.76536367807441,-122.4368035631734,-51.2053857987662,2
37.76690734335633,-122.43352541736691,-52.713941620100314,4
37.764910470385225,-122.4353172333541,-50.15284410988529,6
37.76332262095259,-122.43491503492216,-45.07206211492146,6
37.765805643442164,-122.43700778215845,-60.14955438427954,3
37.765020350141484,-122.43328788155301,-51.64555932010996,2
37.76536988456575,-122.43308442052972,-51.93619854554807,2
37.76823314098824,-122.43541785697376,-55.02704537958256,4
37.76280259504523,-122.43246415573334,-47.65803702500153,1
37.765571837320955,-122.43520824830846,-55.659903487504195,1
37.76336200661968,-122.43344048900742,-55.1995771171853,6
37.75981890805376,-122.43824585516167,-46.595723143917546,6
37.764902069621954,-122.43429313826702,-43.99771452414932,5
37.765062045874004,-122.43554296293522,-50.30438707444784,7
37.766247044205905,-122.43468895514809,-54.86958447595706,4
37.764564918502835,-122.43477863518869,-52.822216367113,7
37.76202199928975,-122.43474860035565,-45.96799221101982,7
37.76335513684549,-122.43376859854128,-49.534247037346425,3
37.76763391767337,-122.43613034726322,-50.40415510752769,7
37.763326744141416,-122.43386184148093,-48.747801160347414,3
37.768166451059386,-122.43253495023377,-50.15063977410176,7
37.76709996858514,-122.43782028200997,-43.81715080936313,4
37.764364438791326,-122.43656108019646,-52.9965730587744,3
37.76354184167379,-122.436477070851,-53.45583646734085,1
37.76709582593826,-122.43718409159891,-55.53381407227462,3
37.764518177509814,-122.43594939553928,-52.15995054290276,3
37.7619086997206,-122.4329337629692,-54.36790189866462,4
37.76612463324125,-122.43210482615098,-49.1276979653891,4
37.765834526895716,-122.43478765006051,-49.916210537899424,3
37.76727541240543,-122.4356484720217,-54.316302000271904,2
37.76569918999872,-122.43339415206184,-47.64344256388811,4
37.76390170604591,-122.4397279369885,-43.932748531480506,5
37.767539357679205,-122.4371103569442,-48.568646605315905,5
37.76773398086536,-122.4396432608134,-60.1739927318219,1
37.765466411927974,-122.43713139943472,-42.05147611731958,7
37.765120643829064,-122.43653403505381,-47.01230612371576,3
37.76235345795379,-122.43204463624413,-42.1743269872462,2
37.76378494731531,-122.44052212393231,-45.63710565540066,1
37.76652153928392,-122.43583340520047,-44.837938324517765,3
37.763885439399274,-122.43376086705564,-49.17893242559566,4
37.76208632426121,-122.43417853867346,-51.04918404875933,5
37.7719917555792,-122.43207652373293,-48.50607524907136,6
37.76207318808315,-122.4346778970428,-52.835140320986156,2
37.76951350279287,-122.43425144363904,-48.26447659639907,6
37.7643851531108,-122.43867701366361,-60.50714502940284,5
37.76483087400171,-122.43697653771636,-49.82827101914235,7
37.763655443455626,-122.4385654094869,-44.62129551959147,7
37.76656567432948,-122.43385478378417,-49.62276568428414,6
37.76212045157378,-122.43430261909648,-43.09006904787605,4
37.76131934192753,-122.43437292406543,-51.05498155139442,3
37.76822034305876,-122.43676286721691,-45.989396348048686,4
37.76339205520239,-122.43694589955864,-53.51308029469347,6
37.76649217623908,-122.43458110613541,-46.15217352177849,4
37.76282908784621,-122.43633877210554,-49.06962036708873,5
37.76641684208579,-122.43704080912767,-50.87900198337091,2
37.76836709299756,-122.43601677874251,-60.29552846025768,4
37.76394575722917,-122.43632148407207,-51.0175071032222,5
37.76113311778643,-122.43673344594926,-49.146187922880756,2
37.76837758782662,-122.43745153563351,-46.68516225912033,7
37.76685248864305,-122.43410262046332,-43.75620080360373,3
37.764052857532455,-122.43188790112104,-41.85986919453636,6
37.76456409589346,-122.43507800840123,-45.014930627508065,7
37.7627786956075,-122.43455513172606,-52.248361301216775,3
37.76784051386488,-122.4339272442948,-51.21921635807096,7
37.76393056878438,-122.43426686848562,-47.04433811582527,1
37.76216258292491,-122.43669382465663,-47.921542160608794,7
37.765427291763025,-122.4315603075778,-43.48661616243455,5
37.763279973276845,-122.43651462102736,-40.08244232516036,2
37.76293997084827,-122.43370382327068,-40.931279219607106,7
37.76413980159248,-122.43393961738532,-44.02424720080662,4
37.765172710631,-122.43891688308427,-47.88838940422841,3
37.76223778048817,-122.43571769283383,-44.60269974821662,7
37.767770297850426,-122.43488674309638,-43.354235945086415,2
37.76635431942413,-122.43473369757716,-50.58920158902007,5
37.76426927401845,-122.43439715896896,-52.13064389003504,1
37.76319331302741,-122.43348467425412,-53.0696840002867,3
37.764821549094165,-122.43501503072855,-53.50553893378121,6
37.76679887008151,-122.43429076486396,-55.527981290372765,2
37.7664891680544,-122.43508990917354,-49.00039316352909,6
37.767117008600906,-122.43703466731351,-53.99901120435253,2
37.76403924501804,-122.43493519711727,-53.13408873654153,2
37.759150149641606,-122.43350182031149,-47.19497776329309,5
37.767495622395835,-122.43278242323505,-49.27356373498596,5
37.76466560771386,-122.43392536868491,-48.2815002374653,5
37.76633233213094,-122.4323312993481,-44.539404952431674,7
37.76833845750928,-122.43416227050518,-46.54188036583682,4
37.76986881726648,-122.43327224035666,-43.92445367418935,2
37.76370035704372,-122.43312521770144,-49.680094020887715,3
37.765267919814335,-122.43544670108177,-43.55283763475042,6
37.76773367292121,-122.43354799313487,-48.56105294257016,5
37.763311441962955,-122.43688128979528,-49.32517495561919,7
37.76383577681242,-122.4343003753149,-44.15389517489399,5
37.76382392284308,-122.43384594834667,-53.48861471677318,6
37.76494381937319,-122.4328978097586,-41.9055977298301,6
37.76455975263942,-122.43335848139203,-51.12840008014914,2
37.76381240935549,-122.43287177163333,-54.87243188619729,5
37.76306848516879,-122.43519876066026,-47.38599219177655,6
37.766623880656795,-122.43569078630934,-51.50928604047304,4
37.76767566204193,-122.43554979751578,-41.896771632355,4
37.767965429588344,-122.43446743253911,-51.731603275140586,5
37.76403785288523,-122.43861749403129,-48.74220433059215,7
37.766707449344516,-122.43233648605921,-55.70237326191241,6
37.76547265180545,-122.43491225328034,-46.74834302041012,2
37.76385865730278,-122.43583000316467,-53.10956030343562,2
37.766468436437414,-122.44005943242121,-47.2267012386696,7
37.76376678989191,-122.43507362701236,-51.71338095882345,2
37.76424764679444,-122.43539695303015,-58.1877387468912,1
37.762246540594994,-122.43679409286129,-49.475239638624465,5
37.76407155780513,-122.43634609369026,-49.65428593168626,2
37.76550772241803,-122.43505327328889,-46.47571370550955,4
37.76813786899135,-122.43617647291917,-43.77599771264318,6
37.7642930091076,-122.43385624386765,-42.35036236033281,3
37.76292366170583,-122.43649756717728,-46.543383146116454,7
37.76799473794187,-122.43469078314097,-48.88552323173633,3
37.76399089512583,-122.43263990926238,-55.70933435806186,2
37.761503236687716,-122.43507319172512,-49.191916252039974,3
37.765266187470274,-122.43428804575208,-49.14023932024427,3
37.764350453053446,-122.43441469722521,-50.79456103862411,1
37.76960079128537,-122.43498400620076,-47.46812939759677,4
37.765950732068696,-122.43513401428389,-45.512377156071466,7
37.76470731529269,-122.4361427484429,-53.273615722114734,4
37.76315100558149,-122.43469797541889,-53.33593741679787,1
37.76566033368238,-122.43556653501768,-50.557168047106515,1
37.767913419900125,-122.43190781966354,-52.460916762831694,3
37.76562362836695,-122.43337771348179,-56.56501280943945,5
37.76330514061576,-122.43790559179178,-53.98637094529181,6
37.7660776124235,-122.43779431599644,-54.92928458814976,6
37.76490278621026,-122.43526091973808,-45.16619796792739,3
37.76589722620664,-122.43579061095488,-43.18869197596289,6
37.76429038529963,-122.43536638783645,-54.381733829178344,1
37.76424340945148,-122.4336976770787,-47.815705947451555,4
37.76416444040514,-122.43436852820224,-46.505934302121,6
37.766884476303,-122.43438874153908,-55.969075146639454,7
37.76426354944952,-122.43210761066901,-49.356084211284,3
37.76408053853725,-122.43777778310834,-39.865935338613895,5
37.76311586819688,-122.4347921223317,-47.291412534569474,3
37.76590802760344,-122.4361581050959,-50.981202165330124,2
37.765623403604266,-122.43212912842833,-52.24074610087283,3
37.764102463551026,-122.43941870321164,-58.089846338883575,1
37.763581242584884,-122.43933096317143,-48.11810537553307,4
37.76875234682645,-122.4343907274073,-42.20873285098274,4
37.76123911388975,-122.43274740688135,-53.254175017591685,7
37.76598634400641,-122.43345349135737,-57.74233871806825,6
37.76758280709643,-122.43660196158663,-52.6568967254129,1
37.758226372477026,-122.431987156556,-46.473601016087166,2
37.76658828012015,-122.43746293749719,-51.71400001928834,1
37.764559490797005,-122.43238503162091,-53.281872371652355,3
37.76551210972857,-122.43719845650072,-49.92338033976856,1
37.764353524070955,-122.43570364834467,-49.08119701132858,1
37.76715078689129,-122.43372146092429,-55.553560563086776,7
37.76572623868334,-122.43793241566179,-50.86913478774729,2
37.76526343977907,-122.43206195320492,-51.98907045568935,3
37.76320227878608,-122.43571588766281,-52.56361739699233,5
37.76876458446767,-122.43472544772865,-54.06814667756579,7
37.765019862039466,-122.43267559842192,-46.23496858082081,5
37.76957961159492,-122.43658625069034,-52.57754771519211,7
37.768855138770355,-122.43287837262748,-57.97978114325314,4
37.76144329806547,-122.43171893285822,-48.94280871209827,7
37.76369010807839,-122.43631115799467,-47.099202109307264,6
37.76292609798805,-122.43226122465481,-53.18406426086351,1
37.764903587837026,-122.43852115718849,-52.238650759135865,4
37.76537432804097,-122.43422079921041,-52.59621488171349,2
37.765459852935784,-122.4374571970314,-51.38661344572044,5
37.767108257352035,-122.43311486290293,-45.57259927124071,7
37.76798716553862,-122.43327908790316,-50.45623668948942,1
37.76693497549848,-122.43084524000882,-46.64162581733118,2
37.76387812957155,-122.4321574340341,-53.87532652618701,6
37.76343595226979,-122.4353315423952,-51.53476167832394,2
37.76500552367177,-122.4371634949746,-46.183944736610776,1
37.76585223905281,-122.43386862584066,-53.222421593705036,6
37.76463361730857,-122.43512146282077,-45.95145415636588,2
37.76230903032749,-122.43189768991081,-52.51353636398055,6
37.766364119017155,-122.43933276168683,-51.286650060233676,7
37.76421537046253,-122.43062388648143,-43.3193496506043,7
37.76415497453116,-122.43393601878478,-51.74327590866493,1
37.76489077465188,-122.43662602424344,-49.41861678899746,1
37.76452020216584,-122.43353202154516,-47.53425430991305,6
37.764266997888974,-122.43240515715742,-49.093965401311955,3
37.76243974938613,-122.4347713062174,-48.97978660444169,4
37.7647755050661,-122.4385298407683,-50.226158975926936,2
37.76640590758382,-122.4355876940727,-55.20895683606529,2
37.76552928801024,-122.43292120989392,-48.606842679600966,3
37.766896242878204,-122.43400667053155,-52.92987382804662,3
37.76354290995536,-122.43531301406168,-46.896931130387294,3
37.76244388304176,-122.43238336833822,-44.51175430420126,5
37.764508300042046,-122.43352138831834,-57.22222904566806,5
37.7637715267629,-122.43336732168812,-44.504768690291584,6
37.763979330033585,-122.43582126938396,-51.64423116746817,5
37.76542349943616,-122.43601476736349,-50.52379688873789,7
37.76399383892179,-122.43839991944137,-53.64954981004956,7
37.76249986302159,-122.43551878351188,-49.24612908373489,1
37.763882010544236,-122.43312921589241,-49.73274046729038,6
37.76568011873372,-122.43540818659403,-45.6923086988286,2
37.766342961202014,-122.43410892230695,-52.96557310652103,4
37.76632284556817,-122.4327776012867,-43.356790392248364,1
37.7658489461885,-122.4342543340164,-47.341143654764444,2
37.76466381306807,-122.43405897047649,-49.63612409289836,2
37.765809828197916,-122.43771564492408,-50.72313745558196,6
37.76491532868361,-122.4356451295682,-51.2262777885354,3
37.76522619227564,-122.43154674698701,-50.96537509762602,3
37.763121346524265,-122.43479240563781,-49.3263921722581,1
37.765087749927524,-122.431206523636,-50.83599984277493,3
37.7657573324685,-122.43644623126129,-52.56211782602995,2
37.791477305454904,-122.39570973395749,-77.2186780287406,3
37.783869440667296,-122.44499067359146,-87.37204316819059,2
37.79680536211042,-122.41430102718633,-83.13183960070553,2
37.78689692875178,-122.4141785911314,-81.27468339756643,2
37.758822390723125,-122.4221278472065,-83.14241757215349,0
37.754872401523706,-122.42515260135328,-90.9032913067998,2
37.7818629784532,-122.42223084322596,-74.40783753132884,1
37.76184676650063,-122.42425197819601,-81.94808364721516,2
37.773972900945154,-122.40847537612588,-79.87708179285353,3
37.74037544826159,-122.43823222825132,-84.62613269917941,3
37.74371314210083,-122.43511803897044,-76.19782820822408,3
37.7721220764709,-122.43597408858037,-78.41043052494878,0
37.773964298786886,-122.43187647074393,-70.29772488695666,1
37.78508717666756,-122.41873707906092,-76.15521029648812,2
37.74791791917744,-122.43943956263308,-81.62147521469689,1
37.77079098502541,-122.40159153523366,-85.91773454002049,1
37.7516668586659,-122.43013192343457,-73.07237852866685,3
37.745591767173764,-122.43687310062656,-82.26060879029166,3
37.76462974764363,-122.41121893452008,-81.37374053276977,3
37.749800198885346,-122.44309568497003,-81.37577285034139,0
37.75330691869154,-122.41400157175629,-83.21286168525704,1
37.75905327479217,-122.41009007846617,-81.23631195383895,1
37.75556330404459,-122.43425417343066,-64.59033949813937,0
37.74525547784436,-122.44290179632782,-88.38257643302154,0
37.745394974691585,-122.42681773205402,-86.51603368609288,0
37.75159496491405,-122.4400702884879,-68.925404654766,1
37.74303355127758,-122.43917610751633,-82.99843507596057,1
37.77758742118061,-122.43228693842775,-83.60497027259916,3
37.75723960299054,-122.43022660376866,-71.72108914581253,3
37.756784758066146,-122.41850148294893,-91.361564938254,1
37.759919897654264,-122.41108040572485,-73.42836456597276,3
37.77976777645258,-122.41536145295649,-79.63506856542764,0
37.79223803288901,-122.43758198313552,-76.28158295334418,2
37.785545215953334,-122.43639569837737,-76.43175235798299,3
37.7836517538135,-122.40106153751034,-85.0238606918611,1
37.76906347113605,-122.41708238424678,-71.59052975880076,3
37.78162833341804,-122.40150310835512,-84.40110169182455,3
37.773165742082014,-122.426422674434,-76.72920784801006,3
37.75297503169119,-122.41427999962843,-70.0982041157669,2
37.75251530206447,-122.41881682919727,-68.96878640122824,0
37.75778352041252,-122.42904382550897,-82.13701068752555,1
37.794648160258184,-122.42150423139832,-76.29491780607192,2
37.77284489042278,-122.41987545615865,-82.87591032162895,1
37.78403432262011,-122.43496145126215,-59.96963018184981,1
37.760793525588994,-122.42924948138116,-73.75899195300946,1
37.76446294623992,-122.40542951247464,-79.32753251330452,2
37.747533934718234,-122.39921058802729,-77.49950261233806,0
37.7502776974693,-122.42701029532273,-76.74315667643145,1
37.789641393289564,-122.42965138588954,-76.50605167373214,0
37.77509031790133,-122.4352401417714,-81.91998574117245,0
37.76025194795303,-122.41107544156746,-83.15461839388139,3
37.78817107253973,-122.42884501491667,-81.21482689381195,2
37.75479119433828,-122.39561252304503,-89.11753364037766,2
37.79856196191601,-122.42871575989679,-74.25380474420432,3
37.76068905646477,-122.42529319766086,-86.41364034119178,3
37.760238657249076,-122.41483329018939,-88.47960063187773,0
37.7587147143322,-122.40491578534044,-80.11483573251319,1
37.74732669095546,-122.42152406673272,-81.04098103751909,2
37.74666822883992,-122.42386719831055,-78.00292419368809,1
37.778886302072046,-122.39521810832025,-84.54564295517127,1
37.79250708267348,-122.444475317943,-83.14034046584779,3
37.7874312306163,-122.40024673555743,-74.46304395929208,1
37.748466455641285,-122.437542958703,-74.95026239603845,0
37.772734927307525,-122.40570373618955,-75.28379963058657,3
37.7463354927586,-122.41410342200768,-79.72825910118814,1
37.742717678616785,-122.42790763572509,-78.6486190133418,3
37.77938315156308,-122.40130625222395,-78.15648889831597,0
37.772109140020824,-122.44435463860094,-85.24833391847181,0
37.74492142111269,-122.43366546739625,-68.20762719883119,1
37.74209635478436,-122.41665536018752,-69.3472957400984,3
37.79938538480456,-122.4274228869975,-73.64603527199226,1
37.74180127992894,-122.41448112523408,-83.40689269121278,1
37.76667169518301,-122.44379449032957,-75.6868470563988,3
37.77027714147646,-122.4391770534759,-72.17304049784182,1
37.747036808868025,-122.43864518798907,-89.78557521376915,0
37.75014370670638,-122.43553581770419,-66.44390590641203,3
37.76110830038462,-122.42203342795997,-93.91510088924636,3
37.78570055257282,-122.40739356502282,-74.3631534423274,3
37.770424945443615,-122.39972305810355,-68.37374154998025,3
37.77827411247318,-122.40323137348578,-80.90450771221624,1
37.79911047330544,-122.43515560641121,-81.20371519858459,1
37.78608032611879,-122.42294247238846,-74.65871365882461,0
37.766061689888474,-122.43502942011207,-65.18494486452903,2
37.76678651530779,-122.43177640916663,-82.24854110353093,2
37.77712632462246,-122.4198226509244,-86.24764153492755,0
37.77992191250513,-122.44159454876382,-83.39020364486394,2
37.7700426555502,-122.43409128352033,-92.42011193828976,0
37.7786916733689,-122.39823109193463,-72.81793681027875,1
37.74141194966485,-122.42169418536707,-84.11266442171087,3
37.76577737183381,-122.4227306737011,-81.66671323252444,3
37.75673628456441,-122.44427164226244,-72.72303094864795,1
37.747750466714585,-122.43263001264708,-83.01528259527879,3
37.745972790768526,-122.40168537820088,-73.92727683689283,3
37.77619152993688,-122.43676857858706,-88.30470803053029,2
37.77141603282916,-122.42424375302326,-72.33024457340801,1
37.75521504701978,-122.44428345470665,-77.26475982987624,2
37.76825700352635,-122.42108322591646,-80.70863224655734,2
37.769533938910946,-122.44394894466369,-78.95285209644963,3
37.75170053882632,-122.4040195223467,-90.29409035722189,3
